order_id,order_date,customer_id,customer_name,city,state,category,product_name,quantity,unit_price,total_sales
1170,2025-11-22,1054,Emma,Mumbai,Tamil Nadu,Furniture,Chair,1,8950,8950
1171,2024-03-30,1058,Robert,Delhi,Telangana,Electronics,Laptop,10,49401,494010
1172,2025-03-09,1052,Robert,Hyderabad,Tamil Nadu,Accessories,Webcam,7,41067,287469
1173,2024-11-29,1064,William,Bangalore,Karnataka,Accessories,USB Cable,7,19617,137319
1174,2025-03-17,1040,Sophia,Chennai,Telangana,Furniture,Desk,1,32996,32996
1175,2025-02-04,1098,Sophia,Bangalore,Tamil Nadu,Electronics,Laptop,4,24681,98724
1176,2025-03-22,1011,David,Delhi,Karnataka,Accessories,USB Cable,7,39998,279986
1177,2024-06-01,1047,William,Mumbai,Karnataka,Accessories,USB Cable,5,13099,65495
1178,2024-05-04,1032,Olivia,Bangalore,Maharashtra,Furniture,Table,3,35579,106737
1179,2025-07-18,1074,Alice,Pune,Delhi,Accessories,Headphones,3,49959,149877
1180,2024-03-16,1015,David,Bangalore,Telangana,Furniture,Desk,2,38387,76774
1181,2024-04-09,1010,Sophia,Chennai,Maharashtra,Furniture,Desk,3,4770,14310
1182,2024-01-19,1004,James,Mumbai,Delhi,Accessories,Headphones,2,14714,29428
1183,2025-03-20,1016,Robert,Delhi,Delhi,Electronics,Keyboard,5,40916,204580
1184,2025-11-17,1010,Robert,Bangalore,Karnataka,Electronics,Monitor,6,44622,267732
1185,2024-03-09,1033,James,Bangalore,Tamil Nadu,Electronics,Mouse,3,19467,58401
1186,2024-10-27,1052,Alice,Bangalore,Delhi,Furniture,Desk,2,18633,37266
1187,2024-03-04,1001,James,Pune,Telangana,Furniture,Desk,9,43420,390780
1188,2024-04-02,1094,William,Pune,Karnataka,Electronics,Keyboard,7,16081,112567
1189,2025-08-06,1081,Robert,Bangalore,Tamil Nadu,Accessories,USB Cable,9,4075,36675
1190,2025-03-09,1047,William,Chennai,Telangana,Electronics,Laptop,8,30020,240160
1191,2024-04-06,1046,Michael,Hyderabad,Karnataka,Accessories,Webcam,1,4900,4900
1192,2024-10-02,1057,James,Hyderabad,Karnataka,Furniture,Desk,6,28451,170706
1193,2024-08-16,1099,David,Mumbai,Tamil Nadu,Electronics,Mouse,1,6677,6677
1194,2025-01-01,1002,Michael,Pune,Maharashtra,Furniture,Chair,6,32537,195222
1195,2024-07-28,1083,John,Bangalore,Karnataka,Electronics,Laptop,9,37449,337041
1196,2024-08-25,1065,David,Chennai,Tamil Nadu,Furniture,Table,10,13925,139250
1197,2024-09-13,1001,Robert,Pune,Karnataka,Electronics,Mouse,5,35791,178955
1198,2024-11-30,1098,Sophia,Chennai,Maharashtra,Electronics,Laptop,1,27437,27437
1199,2024-09-19,1049,Sophia,Bangalore,Delhi,Accessories,Headphones,5,31866,159330
1200,2024-02-01,1001,Alice,Bangalore,Maharashtra,Furniture,Table,2,27046,54092
1201,2024-01-28,1020,Olivia,Mumbai,Delhi,Furniture,Table,5,41160,205800
1202,2025-06-13,1025,Sophia,Delhi,Karnataka,Furniture,Chair,7,29420,205940
1203,2024-03-11,1069,David,Bangalore,Telangana,Accessories,USB Cable,4,6261,25044
1204,2025-03-27,1030,Robert,Chennai,Karnataka,Electronics,Mouse,9,7940,71460
1205,2024-08-26,1051,Robert,Delhi,Karnataka,Electronics,Laptop,5,7394,36970
1206,2024-07-27,1024,John,Delhi,Delhi,Electronics,Mouse,3,43385,130155
1207,2025-04-23,1099,Olivia,Pune,Delhi,Electronics,Laptop,9,37128,334152
1208,2024-12-13,1081,Michael,Hyderabad,Maharashtra,Accessories,USB Cable,7,5284,36988
1209,2025-06-03,1060,Emma,Bangalore,Delhi,Accessories,USB Cable,8,36712,293696
1210,2025-05-14,1022,Sophia,Bangalore,Karnataka,Electronics,Mouse,6,43168,259008
1211,2024-05-20,1084,John,Pune,Karnataka,Accessories,Headphones,8,18491,147928
1212,2024-03-09,1044,Alice,Chennai,Karnataka,Electronics,Keyboard,6,34747,208482
1213,2024-02-22,1032,Robert,Delhi,Maharashtra,Electronics,Monitor,6,10626,63756
1214,2024-01-19,1013,Emma,Delhi,Tamil Nadu,Electronics,Monitor,1,38803,38803
1215,2024-06-20,1021,Robert,Hyderabad,Telangana,Accessories,Headphones,10,39375,393750
1216,2025-12-05,1089,William,Mumbai,Maharashtra,Electronics,Mouse,5,8530,42650
1217,2024-09-04,1078,James,Mumbai,Karnataka,Furniture,Desk,10,45201,452010
1218,2024-03-13,1090,David,Mumbai,Maharashtra,Electronics,Laptop,3,49665,148995
1219,2024-08-15,1037,Robert,Delhi,Karnataka,Furniture,Chair,5,19979,99895
1220,2025-05-26,1073,William,Delhi,Maharashtra,Furniture,Chair,9,30622,275598
1221,2024-03-12,1014,Sophia,Hyderabad,Tamil Nadu,Accessories,Headphones,4,7620,30480
1222,2024-06-06,1016,James,Pune,Delhi,Accessories,Webcam,6,27742,166452
1223,2024-09-24,1022,Sophia,Mumbai,Tamil Nadu,Electronics,Mouse,6,44744,268464
1224,2024-11-05,1032,Sophia,Delhi,Karnataka,Accessories,Headphones,7,26287,184009
1225,2025-11-18,1022,Sophia,Chennai,Telangana,Accessories,Webcam,2,5279,10558
1226,2024-01-07,1047,Sophia,Bangalore,Delhi,Accessories,Headphones,9,38977,350793
1227,2024-01-05,1003,William,Hyderabad,Delhi,Electronics,Mouse,5,16898,84490
1228,2025-02-05,1034,Alice,Mumbai,Delhi,Accessories,USB Cable,10,8066,80660
1229,2025-05-12,1007,Sophia,Hyderabad,Delhi,Accessories,USB Cable,5,7353,36765
1230,2025-11-23,1047,David,Pune,Karnataka,Accessories,Headphones,8,44150,353200
1231,2025-05-09,1015,William,Mumbai,Tamil Nadu,Accessories,USB Cable,1,12832,12832
1232,2024-08-11,1098,John,Delhi,Telangana,Furniture,Table,1,28237,28237
1233,2025-06-12,1047,William,Chennai,Tamil Nadu,Furniture,Chair,9,23432,210888
1234,2024-01-25,1025,Emma,Mumbai,Telangana,Electronics,Laptop,7,45843,320901
1235,2025-01-05,1005,Sophia,Mumbai,Karnataka,Furniture,Desk,5,31611,158055
1236,2024-06-30,1049,Robert,Pune,Telangana,Electronics,Keyboard,3,5980,17940
1237,2025-09-08,1048,Emma,Pune,Maharashtra,Furniture,Chair,4,16326,65304
1238,2025-04-17,1066,David,Chennai,Maharashtra,Furniture,Desk,3,2600,7800
1239,2024-11-04,1064,Emma,Hyderabad,Tamil Nadu,Accessories,Headphones,3,4704,14112
1240,2025-05-17,1023,John,Delhi,Maharashtra,Electronics,Keyboard,6,15429,92574
1241,2025-08-04,1028,Emma,Hyderabad,Delhi,Furniture,Chair,5,19919,99595
1242,2025-07-19,1046,Alice,Chennai,Karnataka,Furniture,Table,5,31097,155485
1243,2024-02-22,1029,Olivia,Delhi,Karnataka,Electronics,Laptop,9,23970,215730
1244,2025-02-22,1025,Robert,Delhi,Karnataka,Electronics,Keyboard,7,22113,154791
1245,2024-10-15,1004,James,Pune,Telangana,Electronics,Monitor,5,35157,175785
1246,2025-09-29,1068,Michael,Delhi,Telangana,Furniture,Chair,7,38274,267918
1247,2025-06-11,1076,James,Bangalore,Tamil Nadu,Accessories,Webcam,5,17633,88165
1248,2025-06-29,1010,Michael,Mumbai,Delhi,Accessories,Headphones,4,25945,103780
1249,2024-01-02,1030,Robert,Delhi,Karnataka,Accessories,Webcam,2,1140,2280
1250,2025-08-17,1090,Emma,Delhi,Delhi,Furniture,Chair,10,32526,325260
1251,2025-12-31,1028,John,Chennai,Maharashtra,Electronics,Mouse,6,33094,198564
1252,2025-06-11,1014,Sophia,Pune,Tamil Nadu,Accessories,Webcam,9,44829,403461
1253,2025-11-27,1081,Olivia,Mumbai,Maharashtra,Accessories,Headphones,7,22541,157787
1254,2024-02-22,1007,Michael,Mumbai,Delhi,Furniture,Table,1,19325,19325
1255,2024-10-28,1047,Sophia,Mumbai,Tamil Nadu,Accessories,Headphones,4,4082,16328
1256,2024-09-27,1015,James,Bangalore,Delhi,Accessories,USB Cable,3,8055,24165
1257,2024-10-01,1039,Robert,Chennai,Maharashtra,Electronics,Monitor,8,1668,13344
1258,2024-10-14,1041,John,Chennai,Maharashtra,Accessories,Webcam,4,18502,74008
1259,2025-09-12,1063,Michael,Bangalore,Delhi,Electronics,Laptop,10,39777,397770
1260,2024-10-07,1022,William,Mumbai,Telangana,Accessories,Webcam,2,3549,7098
1261,2024-02-20,1047,Emma,Delhi,Karnataka,Furniture,Table,9,16738,150642
1262,2025-10-12,1050,Sophia,Delhi,Telangana,Electronics,Monitor,7,45232,316624
1263,2024-09-16,1077,Robert,Pune,Telangana,Accessories,Webcam,9,3418,30762
1264,2025-04-14,1054,Michael,Chennai,Telangana,Accessories,Webcam,6,49130,294780
1265,2025-05-16,1003,Michael,Mumbai,Tamil Nadu,Electronics,Monitor,10,12061,120610
1266,2024-08-03,1034,Emma,Hyderabad,Delhi,Furniture,Desk,6,20526,123156
1267,2025-03-09,1092,David,Chennai,Karnataka,Furniture,Chair,2,46300,92600
1268,2025-09-25,1063,Olivia,Mumbai,Tamil Nadu,Furniture,Desk,8,24110,192880
1269,2024-03-31,1081,Robert,Hyderabad,Karnataka,Accessories,Webcam,6,10700,64200
1270,2025-11-23,1084,William,Delhi,Tamil Nadu,Accessories,USB Cable,6,27304,163824
1271,2025-07-02,1076,Olivia,Chennai,Telangana,Accessories,Webcam,6,31347,188082
1272,2024-12-11,1051,John,Bangalore,Telangana,Furniture,Chair,2,1280,2560
1273,2024-11-21,1097,William,Delhi,Tamil Nadu,Furniture,Table,6,43369,260214
1274,2025-08-06,1017,James,Delhi,Tamil Nadu,Electronics,Monitor,6,25252,151512
1275,2025-12-31,1064,Robert,Delhi,Karnataka,Accessories,USB Cable,10,21002,210020
1276,2024-07-05,1078,Alice,Mumbai,Tamil Nadu,Electronics,Monitor,8,33305,266440
1277,2024-10-16,1099,Olivia,Chennai,Karnataka,Accessories,Headphones,4,42932,171728
1278,2025-04-21,1019,James,Chennai,Maharashtra,Accessories,Headphones,7,8660,60620
1279,2025-09-18,1015,David,Delhi,Tamil Nadu,Electronics,Keyboard,1,1209,1209
1280,2025-02-14,1006,Emma,Chennai,Telangana,Electronics,Mouse,7,38304,268128
1281,2024-10-16,1077,Robert,Pune,Delhi,Furniture,Chair,2,4257,8514
1282,2024-04-23,1025,Robert,Chennai,Maharashtra,Furniture,Table,8,12891,103128
1283,2024-12-02,1045,Emma,Mumbai,Karnataka,Accessories,Webcam,2,36395,72790
1284,2024-05-20,1029,Alice,Bangalore,Karnataka,Electronics,Keyboard,5,44974,224870
1285,2024-05-01,1070,John,Chennai,Tamil Nadu,Electronics,Laptop,1,33276,33276
1286,2025-05-06,1031,Emma,Pune,Karnataka,Electronics,Mouse,3,19167,57501
1287,2024-10-18,1036,Alice,Delhi,Tamil Nadu,Electronics,Monitor,2,1118,2236
1288,2025-07-06,1080,James,Delhi,Maharashtra,Accessories,USB Cable,2,27818,55636
1289,2025-08-23,1031,Robert,Chennai,Karnataka,Accessories,USB Cable,4,10816,43264
1290,2025-12-15,1097,Robert,Delhi,Delhi,Accessories,Headphones,5,13500,67500
1291,2025-11-10,1055,Emma,Mumbai,Maharashtra,Accessories,Webcam,4,28132,112528
1292,2025-11-13,1024,Alice,Mumbai,Karnataka,Electronics,Laptop,2,9416,18832
1293,2025-04-30,1071,Olivia,Delhi,Telangana,Electronics,Monitor,7,32935,230545
1294,2025-08-10,1045,Olivia,Chennai,Karnataka,Furniture,Desk,10,8209,82090
1295,2025-10-18,1082,Sophia,Bangalore,Delhi,Furniture,Chair,8,7120,56960
1296,2024-12-01,1002,David,Hyderabad,Telangana,Accessories,USB Cable,2,48937,97874
1297,2024-09-19,1080,Alice,Delhi,Delhi,Electronics,Mouse,5,3673,18365
1298,2025-01-04,1030,Sophia,Pune,Karnataka,Accessories,Webcam,3,35973,107919
1299,2024-04-22,1002,Emma,Pune,Telangana,Accessories,USB Cable,3,34033,102099
1300,2025-09-07,1057,Olivia,Mumbai,Telangana,Accessories,Webcam,3,8347,25041
1301,2025-09-22,1059,Alice,Pune,Maharashtra,Furniture,Chair,6,25801,154806
1302,2024-02-23,1068,Emma,Mumbai,Karnataka,Accessories,Webcam,6,38000,228000
1303,2025-07-09,1035,Robert,Bangalore,Maharashtra,Accessories,USB Cable,8,31875,255000
1304,2025-02-25,1050,Alice,Hyderabad,Karnataka,Furniture,Desk,5,43356,216780
1305,2025-10-15,1062,William,Pune,Maharashtra,Accessories,Headphones,10,20488,204880
1306,2024-01-29,1023,William,Chennai,Tamil Nadu,Furniture,Chair,8,37116,296928
1307,2025-01-22,1030,Emma,Chennai,Delhi,Accessories,USB Cable,7,19404,135828
1308,2024-11-23,1058,John,Bangalore,Telangana,Electronics,Mouse,4,42827,171308
1309,2025-06-30,1021,Sophia,Chennai,Karnataka,Electronics,Laptop,8,12033,96264
1310,2024-12-14,1093,James,Bangalore,Tamil Nadu,Accessories,USB Cable,7,5458,38206
1311,2025-05-08,1077,Sophia,Mumbai,Karnataka,Electronics,Monitor,1,3486,3486
1312,2025-04-23,1013,James,Chennai,Maharashtra,Furniture,Table,3,41794,125382
1313,2024-01-28,1031,David,Bangalore,Telangana,Accessories,Webcam,2,19606,39212
1314,2025-11-02,1088,Michael,Hyderabad,Karnataka,Accessories,Webcam,3,42328,126984
1315,2024-07-15,1086,Alice,Hyderabad,Delhi,Furniture,Table,4,47089,188356
1316,2024-04-13,1085,David,Delhi,Tamil Nadu,Accessories,Webcam,7,17741,124187
1317,2024-11-04,1099,James,Bangalore,Tamil Nadu,Electronics,Keyboard,6,29309,175854
1318,2025-05-01,1100,John,Chennai,Tamil Nadu,Furniture,Table,3,29921,89763
1319,2025-07-08,1053,James,Mumbai,Maharashtra,Electronics,Mouse,9,42346,381114
1320,2024-08-06,1046,Michael,Delhi,Maharashtra,Accessories,Webcam,3,5244,15732
1321,2024-11-19,1062,Michael,Chennai,Delhi,Furniture,Chair,1,16369,16369
1322,2025-11-08,1041,Olivia,Mumbai,Maharashtra,Furniture,Desk,3,33900,101700
1323,2024-11-26,1021,Sophia,Bangalore,Telangana,Accessories,Webcam,7,26052,182364
1324,2024-08-12,1008,Sophia,Delhi,Delhi,Furniture,Table,7,2443,17101
1325,2025-12-14,1036,Alice,Bangalore,Maharashtra,Furniture,Table,5,33108,165540
1326,2025-09-08,1014,Olivia,Chennai,Tamil Nadu,Furniture,Chair,9,5143,46287
1327,2024-01-29,1058,Alice,Delhi,Karnataka,Accessories,Headphones,5,17095,85475
1328,2025-06-01,1059,William,Mumbai,Maharashtra,Furniture,Desk,5,29577,147885
1329,2025-03-15,1017,Robert,Pune,Maharashtra,Electronics,Laptop,10,9582,95820
1330,2025-03-19,1075,Emma,Hyderabad,Tamil Nadu,Accessories,USB Cable,3,48882,146646
1331,2024-12-14,1013,James,Pune,Delhi,Furniture,Chair,7,21893,153251
1332,2024-06-09,1029,William,Chennai,Delhi,Furniture,Desk,4,6412,25648
1333,2024-01-01,1050,Robert,Chennai,Maharashtra,Accessories,USB Cable,5,49075,245375
1334,2025-09-15,1073,Robert,Bangalore,Telangana,Furniture,Desk,1,22605,22605
1335,2025-06-01,1093,Olivia,Hyderabad,Tamil Nadu,Accessories,USB Cable,9,31836,286524
1336,2025-03-08,1048,James,Bangalore,Karnataka,Furniture,Chair,9,40563,365067
1337,2024-09-10,1045,Olivia,Delhi,Karnataka,Electronics,Monitor,4,4171,16684
1338,2025-01-04,1079,Michael,Hyderabad,Telangana,Furniture,Desk,10,32942,329420
1339,2025-08-04,1026,Alice,Hyderabad,Tamil Nadu,Furniture,Chair,4,12155,48620
1340,2025-07-31,1052,Emma,Pune,Karnataka,Electronics,Laptop,8,21458,171664
1341,2025-03-24,1032,Emma,Pune,Delhi,Accessories,Webcam,3,26562,79686
1342,2025-02-06,1037,James,Bangalore,Delhi,Furniture,Chair,1,49868,49868
1343,2024-12-06,1015,Emma,Pune,Maharashtra,Accessories,Webcam,2,31712,63424
1344,2024-08-17,1082,John,Bangalore,Tamil Nadu,Accessories,Webcam,8,26355,210840
1345,2024-11-22,1087,David,Mumbai,Tamil Nadu,Furniture,Table,6,9569,57414
1346,2025-10-23,1032,Sophia,Mumbai,Karnataka,Furniture,Chair,8,42597,340776
1347,2025-01-27,1073,David,Bangalore,Telangana,Accessories,Headphones,8,25726,205808
1348,2024-02-08,1013,James,Bangalore,Maharashtra,Accessories,USB Cable,10,12925,129250
1349,2024-03-16,1007,Robert,Pune,Tamil Nadu,Electronics,Laptop,1,7447,7447
1350,2025-12-06,1055,Emma,Chennai,Telangana,Electronics,Laptop,2,26476,52952
1351,2024-12-25,1027,Michael,Chennai,Karnataka,Furniture,Desk,4,47231,188924
1352,2025-09-06,1099,Michael,Chennai,Karnataka,Accessories,Headphones,5,40245,201225
1353,2025-02-01,1047,Olivia,Hyderabad,Tamil Nadu,Accessories,Webcam,7,4117,28819
1354,2024-08-14,1081,William,Hyderabad,Maharashtra,Electronics,Mouse,9,6666,59994
1355,2024-09-16,1077,James,Mumbai,Maharashtra,Furniture,Desk,10,15015,150150
1356,2024-04-01,1052,James,Bangalore,Maharashtra,Electronics,Monitor,4,33037,132148
1357,2025-02-17,1003,Sophia,Mumbai,Tamil Nadu,Accessories,USB Cable,6,1647,9882
1358,2025-06-04,1100,Olivia,Hyderabad,Telangana,Furniture,Desk,7,40322,282254
1359,2025-09-18,1085,Michael,Hyderabad,Delhi,Electronics,Mouse,9,22449,202041
1360,2024-11-18,1085,John,Chennai,Karnataka,Electronics,Monitor,6,32430,194580
1361,2024-11-24,1050,Olivia,Delhi,Karnataka,Accessories,Webcam,8,1808,14464
1362,2024-09-25,1008,Michael,Bangalore,Maharashtra,Furniture,Table,10,32743,327430
1363,2025-11-19,1048,Olivia,Bangalore,Delhi,Electronics,Monitor,6,32941,197646
1364,2025-10-03,1014,Alice,Chennai,Delhi,Accessories,Webcam,7,32978,230846
1365,2025-09-24,1055,William,Pune,Maharashtra,Electronics,Keyboard,2,42962,85924
1366,2024-10-27,1073,Michael,Hyderabad,Karnataka,Accessories,Webcam,10,40482,404820
1367,2024-06-15,1003,John,Bangalore,Telangana,Electronics,Laptop,6,15722,94332
1368,2025-03-29,1041,Michael,Pune,Delhi,Accessories,Webcam,5,8583,42915
1369,2025-04-30,1058,David,Chennai,Delhi,Accessories,USB Cable,7,18590,130130
1370,2025-03-02,1021,Robert,Hyderabad,Tamil Nadu,Electronics,Mouse,5,1331,6655
1371,2024-10-16,1072,Alice,Mumbai,Telangana,Accessories,USB Cable,10,12012,120120
1372,2024-05-22,1080,Sophia,Delhi,Karnataka,Accessories,Headphones,2,24614,49228
1373,2024-09-28,1042,James,Mumbai,Telangana,Electronics,Mouse,6,14472,86832
1374,2024-01-28,1081,William,Delhi,Karnataka,Accessories,Headphones,3,12003,36009
1375,2024-03-15,1090,Olivia,Pune,Maharashtra,Electronics,Keyboard,5,35542,177710
1376,2024-11-25,1079,William,Chennai,Karnataka,Accessories,Webcam,4,16427,65708
1377,2025-04-03,1067,Olivia,Hyderabad,Tamil Nadu,Furniture,Desk,2,9662,19324
1378,2024-10-12,1031,David,Bangalore,Delhi,Accessories,USB Cable,2,45624,91248
1379,2024-07-19,1005,William,Chennai,Karnataka,Furniture,Desk,2,38386,76772
1380,2025-07-24,1003,John,Mumbai,Delhi,Accessories,Headphones,8,18456,147648
1381,2024-04-06,1053,Michael,Hyderabad,Delhi,Accessories,Webcam,1,45902,45902
1382,2025-12-02,1066,Olivia,Delhi,Karnataka,Furniture,Chair,4,13425,53700
1383,2024-02-26,1039,Michael,Mumbai,Maharashtra,Furniture,Desk,6,31937,191622
1384,2024-12-08,1056,Emma,Pune,Delhi,Furniture,Table,9,14732,132588
1385,2024-05-31,1081,David,Hyderabad,Maharashtra,Furniture,Table,2,26028,52056
1386,2025-09-08,1091,Robert,Mumbai,Telangana,Furniture,Chair,2,26295,52590
1387,2025-06-19,1075,William,Mumbai,Karnataka,Electronics,Mouse,3,33769,101307
1388,2025-07-04,1093,Emma,Bangalore,Telangana,Electronics,Keyboard,8,26979,215832
1389,2025-09-22,1070,Robert,Chennai,Karnataka,Electronics,Keyboard,3,35003,105009
1390,2025-10-04,1097,Michael,Delhi,Maharashtra,Electronics,Keyboard,4,37661,150644
1391,2024-07-19,1028,Sophia,Delhi,Tamil Nadu,Furniture,Desk,1,38995,38995
1392,2024-09-09,1082,Robert,Pune,Karnataka,Furniture,Table,6,21210,127260
1393,2025-03-29,1022,James,Chennai,Telangana,Accessories,USB Cable,4,42002,168008
1394,2025-03-26,1032,Alice,Bangalore,Karnataka,Furniture,Table,8,49262,394096
1395,2025-01-13,1009,Emma,Mumbai,Karnataka,Accessories,Webcam,6,14524,87144
1396,2025-05-24,1079,John,Bangalore,Karnataka,Furniture,Table,4,37152,148608
1397,2025-06-10,1027,Robert,Pune,Delhi,Electronics,Laptop,6,9370,56220
1398,2025-05-21,1071,Sophia,Delhi,Delhi,Electronics,Mouse,2,35261,70522
1399,2025-04-16,1061,Sophia,Mumbai,Telangana,Electronics,Mouse,3,25771,77313
1400,2024-01-22,1026,David,Bangalore,Karnataka,Electronics,Keyboard,1,5915,5915
1401,2024-06-09,1083,Emma,Hyderabad,Telangana,Furniture,Chair,6,40662,243972
1402,2025-09-16,1057,John,Mumbai,Tamil Nadu,Furniture,Desk,9,29273,263457
1403,2024-09-17,1028,Olivia,Bangalore,Maharashtra,Furniture,Chair,9,46553,418977
1404,2024-09-23,1007,James,Hyderabad,Maharashtra,Accessories,Webcam,9,33749,303741
1405,2024-11-21,1045,Robert,Pune,Telangana,Electronics,Laptop,3,13813,41439
1406,2024-07-06,1036,David,Mumbai,Maharashtra,Furniture,Desk,4,1275,5100
1407,2025-02-22,1067,Emma,Chennai,Tamil Nadu,Furniture,Table,9,5560,50040
1408,2025-02-26,1060,William,Hyderabad,Tamil Nadu,Furniture,Table,6,17602,105612
1409,2025-02-02,1013,Sophia,Chennai,Tamil Nadu,Electronics,Mouse,7,49078,343546
1410,2025-02-11,1032,David,Hyderabad,Karnataka,Accessories,USB Cable,5,40919,204595
1411,2024-08-31,1024,William,Bangalore,Telangana,Accessories,USB Cable,5,16744,83720
1412,2024-12-13,1060,Sophia,Pune,Delhi,Accessories,Headphones,6,46945,281670
1413,2025-05-09,1007,James,Chennai,Delhi,Furniture,Table,10,37140,371400
1414,2024-08-09,1016,David,Hyderabad,Karnataka,Electronics,Monitor,2,1739,3478
1415,2025-07-21,1023,David,Bangalore,Karnataka,Furniture,Desk,4,35792,143168
1416,2025-07-05,1087,William,Mumbai,Telangana,Accessories,Webcam,3,24053,72159
1417,2024-10-11,1098,Emma,Hyderabad,Telangana,Electronics,Monitor,8,19597,156776
1418,2025-10-02,1002,Robert,Hyderabad,Maharashtra,Electronics,Monitor,7,23539,164773
1419,2024-07-05,1085,David,Chennai,Karnataka,Accessories,Webcam,10,6536,65360
1420,2024-08-30,1051,William,Hyderabad,Maharashtra,Furniture,Chair,3,28386,85158
1421,2024-02-06,1099,Robert,Mumbai,Karnataka,Furniture,Table,3,10694,32082
1422,2024-07-07,1024,William,Bangalore,Tamil Nadu,Electronics,Laptop,7,18719,131033
1423,2025-07-05,1077,Michael,Bangalore,Tamil Nadu,Electronics,Monitor,4,13215,52860
1424,2024-09-20,1009,Michael,Pune,Tamil Nadu,Electronics,Laptop,2,35934,71868
1425,2025-07-22,1071,John,Delhi,Delhi,Electronics,Keyboard,8,26280,210240
1426,2024-02-12,1049,William,Mumbai,Tamil Nadu,Electronics,Mouse,3,47450,142350
1427,2025-04-29,1029,William,Bangalore,Telangana,Accessories,USB Cable,2,19092,38184
1428,2024-11-05,1075,James,Hyderabad,Telangana,Electronics,Monitor,4,3380,13520
1429,2025-03-24,1056,Olivia,Pune,Tamil Nadu,Electronics,Keyboard,5,20364,101820
1430,2024-10-16,1059,James,Mumbai,Karnataka,Accessories,Webcam,9,2445,22005
1431,2024-08-10,1079,David,Pune,Tamil Nadu,Furniture,Desk,10,2153,21530
1432,2025-07-10,1023,Alice,Hyderabad,Maharashtra,Electronics,Keyboard,4,14740,58960
1433,2024-11-01,1074,James,Pune,Maharashtra,Electronics,Keyboard,1,9516,9516
1434,2024-06-01,1029,Olivia,Hyderabad,Karnataka,Electronics,Monitor,3,26549,79647
1435,2025-06-09,1013,Robert,Delhi,Delhi,Accessories,Webcam,10,35899,358990
1436,2025-09-29,1072,Robert,Chennai,Karnataka,Accessories,USB Cable,7,48798,341586
1437,2024-01-16,1089,Alice,Bangalore,Maharashtra,Electronics,Mouse,4,28735,114940
1438,2024-08-11,1055,David,Bangalore,Telangana,Furniture,Table,10,45306,453060
1439,2025-07-14,1045,Michael,Hyderabad,Telangana,Furniture,Desk,2,11081,22162
1440,2024-09-23,1024,Emma,Mumbai,Delhi,Electronics,Monitor,7,38630,270410
1441,2025-08-07,1064,Alice,Chennai,Delhi,Electronics,Monitor,2,35462,70924
1442,2025-07-24,1006,Emma,Bangalore,Karnataka,Accessories,Headphones,9,21961,197649
